访客ID,事件名称,事件时间
7,SDK监控广告关闭,2023/5/10 18:59
7,usr_data_end_next_click,2023/5/10 18:59
7,usr_data_game_start,2023/5/10 18:59
7,usr_data_game_end,2023/5/10 19:03
7,gameid15,2023/5/10 19:03
7,SDK关键行为监控,2023/5/10 19:03
7,usr_data_game_die,2023/5/10 19:03
7,topsocre1500,2023/5/10 19:03
7,usr_data_topscore,2023/5/10 19:03
7,SDK监控游戏请求展示广告,2023/5/10 19:03
7,Max实时收益,2023/5/10 19:03
7,show成功,2023/5/10 19:03
7,SDK监控广告被点击,2023/5/10 19:03
7,关闭应用,2023/5/10 19:04
7,开启应用,2023/5/10 19:20
7,SDK监控广告被点击,2023/5/10 19:20
7,SDK监控广告被点击,2023/5/10 19:20
7,关闭应用,2023/5/10 19:20
7,开启应用,2023/5/10 19:20
7,SDK监控广告被点击,2023/5/10 19:21
7,关闭应用,2023/5/10 19:21
7,开启应用,2023/5/10 20:21
7,SDK监控广告关闭,2023/5/10 20:21
7,usr_data_end_next_click,2023/5/10 20:21
7,usr_data_game_start,2023/5/10 20:21
7,usr_data_game_end,2023/5/10 20:25
7,usr_data_game_die,2023/5/10 20:25
7,usr_data_topscore,2023/5/10 20:25
7,SDK监控游戏请求展示广告,2023/5/10 20:25
7,Max实时收益,2023/5/10 20:25
7,show成功,2023/5/10 20:25
7,SDK监控广告被点击,2023/5/10 20:25
7,关闭应用,2023/5/10 20:25
7,开启应用,2023/5/10 21:04
7,SDK监控广告关闭,2023/5/10 21:04
7,usr_data_end_next_click,2023/5/10 21:04
7,usr_data_game_start,2023/5/10 21:04
7,usr_data_game_end,2023/5/10 21:07
7,usr_data_game_die,2023/5/10 21:07
7,SDK监控游戏请求展示广告,2023/5/10 21:07
7,Max实时收益,2023/5/10 21:07
7,show成功,2023/5/10 21:07
7,SDK监控广告关闭,2023/5/10 21:08
7,usr_data_end_next_click,2023/5/10 21:08
7,usr_data_game_start,2023/5/10 21:08
7,usr_data_game_end,2023/5/10 21:11
7,usr_data_game_die,2023/5/10 21:11
7,SDK监控游戏请求展示广告,2023/5/10 21:11
7,Max实时收益,2023/5/10 21:11
7,show成功,2023/5/10 21:11
7,SDK监控广告被点击,2023/5/10 21:11
7,关闭应用,2023/5/10 21:11
7,开启应用,2023/5/10 22:31
7,SDK监控广告被点击,2023/5/10 22:31
7,关闭应用,2023/5/10 22:32
7,开启应用,2023/5/10 22:32
7,SDK监控广告被点击,2023/5/10 22:32
7,SDK监控广告被点击,2023/5/10 22:32
7,SDK监控广告关闭,2023/5/10 22:32
7,usr_data_end_next_click,2023/5/10 22:32
7,usr_data_game_start,2023/5/10 22:32
7,usr_data_game_end,2023/5/10 22:35
7,usr_data_game_die,2023/5/10 22:35
7,SDK监控游戏请求展示广告,2023/5/10 22:35
7,Max实时收益,2023/5/10 22:35
7,show成功,2023/5/10 22:35
7,关闭应用,2023/5/10 22:36
7,开启应用,2023/5/10 22:36
7,SDK监控广告关闭,2023/5/10 22:36
7,usr_data_end_next_click,2023/5/10 22:36
7,usr_data_game_start,2023/5/10 22:36
7,usr_data_game_end,2023/5/10 22:38
7,SDK关键行为监控,2023/5/10 22:38
7,usr_data_game_die,2023/5/10 22:38
7,SDK监控游戏请求展示广告,2023/5/10 22:38
7,Max实时收益,2023/5/10 22:38
7,show成功,2023/5/10 22:38
7,SDK监控广告被点击,2023/5/10 22:38
7,关闭应用,2023/5/10 22:39
7,开启应用,2023/5/10 23:04
7,SDK监控广告被点击,2023/5/10 23:05
7,SDK监控广告被点击,2023/5/10 23:05
7,关闭应用,2023/5/10 23:05
7,开启应用,2023/5/10 23:05
7,关闭应用,2023/5/10 23:05
7,开启应用,2023/5/10 23:05
7,SDK监控广告关闭,2023/5/10 23:05
7,usr_data_end_next_click,2023/5/10 23:06
7,usr_data_game_start,2023/5/10 23:06
7,关闭应用,2023/5/10 23:08
7,SDK监控游戏请求展示广告,2023/5/10 23:37
7,开启应用,2023/5/10 23:37
7,usr_data_game_end,2023/5/10 23:37
7,usr_data_game_die,2023/5/10 23:37
7,show失败,2023/5/10 23:37
7,SDK监控游戏请求展示广告,2023/5/10 23:37
7,Max实时收益,2023/5/10 23:37
7,show成功,2023/5/10 23:37
7,SDK监控广告被点击,2023/5/10 23:37
7,关闭应用,2023/5/10 23:37
7,开启应用,2023/5/10 23:37
7,SDK监控广告被点击,2023/5/10 23:38
7,SDK监控广告被点击,2023/5/10 23:38
7,usr_data_end_next_click,2023/5/10 23:38
7,usr_data_game_start,2023/5/10 23:38
7,SDK监控广告关闭,2023/5/10 23:38
7,s_jni_stage,2023/5/10 23:38
7,usr_data_game_end,2023/5/10 23:41
7,usr_data_game_die,2023/5/10 23:41
7,SDK监控游戏请求展示广告,2023/5/10 23:41
7,Max实时收益,2023/5/10 23:41
7,show成功,2023/5/10 23:41
7,SDK监控广告关闭,2023/5/10 23:42
7,usr_data_end_next_click,2023/5/10 23:42
7,usr_data_game_start,2023/5/10 23:42
7,usr_data_game_end,2023/5/10 23:46
7,usr_data_game_die,2023/5/10 23:46
7,SDK监控游戏请求展示广告,2023/5/10 23:46
7,Max实时收益,2023/5/10 23:46
7,show成功,2023/5/10 23:46
7,关闭应用,2023/5/10 23:46
7,开启应用,2023/5/10 23:47
7,SDK监控广告关闭,2023/5/10 23:48
7,usr_data_end_next_click,2023/5/10 23:48
7,usr_data_game_start,2023/5/10 23:48
7,关闭应用,2023/5/10 23:49
7,开启应用,2023/5/10 23:49
7,usr_data_game_end,2023/5/10 23:50
7,usr_data_game_die,2023/5/10 23:50
7,SDK监控游戏请求展示广告,2023/5/10 23:50
7,Max实时收益,2023/5/10 23:50
7,show成功,2023/5/10 23:50
7,SDK监控广告被点击,2023/5/10 23:50
7,SDK监控广告被点击,2023/5/10 23:50
7,SDK监控广告被点击,2023/5/10 23:50
7,SDK监控广告被点击,2023/5/10 23:50
7,SDK监控广告关闭,2023/5/10 23:50
7,usr_data_end_next_click,2023/5/10 23:50
7,usr_data_game_start,2023/5/10 23:50
7,usr_data_game_end,2023/5/10 23:51
7,SDK关键行为监控,2023/5/10 23:51
7,usr_data_game_die,2023/5/10 23:51
7,SDK监控游戏请求展示广告,2023/5/10 23:51
7,Max实时收益,2023/5/10 23:51
7,show成功,2023/5/10 23:51
7,SDK监控广告关闭,2023/5/10 23:51
7,usr_data_end_next_click,2023/5/10 23:51
7,usr_data_game_start,2023/5/10 23:51
7,usr_data_game_end,2023/5/10 23:54
7,usr_data_game_die,2023/5/10 23:54
7,SDK监控游戏请求展示广告,2023/5/10 23:54
7,Max实时收益,2023/5/10 23:54
7,show成功,2023/5/10 23:54
7,SDK监控广告被点击,2023/5/10 23:54
7,SDK监控广告被点击,2023/5/10 23:54
7,SDK监控广告被点击,2023/5/10 23:54
7,SDK监控广告被点击,2023/5/10 23:54
7,SDK监控广告被点击,2023/5/10 23:55
7,SDK监控广告关闭,2023/5/10 23:55
7,usr_data_end_next_click,2023/5/10 23:55
7,usr_data_game_start,2023/5/10 23:55
7,usr_data_game_end,2023/5/10 23:56
7,usr_data_game_die,2023/5/10 23:56
7,SDK监控游戏请求展示广告,2023/5/10 23:56
7,Max实时收益,2023/5/10 23:56
7,show成功,2023/5/10 23:56
7,SDK监控广告被点击,2023/5/10 23:56
7,关闭应用,2023/5/10 23:56
7,开启应用,2023/5/10 23:57
7,SDK监控广告关闭,2023/5/10 23:57
7,usr_data_end_next_click,2023/5/10 23:57
7,usr_data_game_start,2023/5/10 23:57
8,安装应用,2023/5/10 22:57
8,开启应用,2023/5/10 22:57
8,updateflow,2023/5/10 22:57
8,updateflow,2023/5/10 22:57
8,s_moudle_data_af_deeplink,2023/5/10 22:57
8,updateflow,2023/5/10 22:57
8,usr_data_install,2023/5/10 22:57
8,updateflow,2023/5/10 22:57
8,usr_data_AB,2023/5/10 22:57
8,usr_data_type,2023/5/10 22:57
8,usr_data_guide_1_start,2023/5/10 22:57
8,广告SDK初始化结果,2023/5/10 22:57
8,s_moudle_data_af_conversion_success,2023/5/10 22:57
8,usr_data_guide_1_end,2023/5/10 22:58
8,usr_data_guide_2_start,2023/5/10 22:58
8,usr_data_guide_2_end,2023/5/10 22:58
8,usr_data_guide_3_start,2023/5/10 22:58
8,usr_data_guide_3_end,2023/5/10 22:58
8,usr_data_game_start,2023/5/10 22:58
8,usr_data_game_end,2023/5/10 23:02
8,gameid1,2023/5/10 23:02
8,usr_data_game_die,2023/5/10 23:02
8,usr_data_topscore,2023/5/10 23:02
8,topsocre1500,2023/5/10 23:02
8,关闭应用,2023/5/10 23:03
9,安装应用,2023/5/10 20:11
9,开启应用,2023/5/10 20:11
9,updateflow,2023/5/10 20:11
9,updateflow,2023/5/10 20:11
9,s_moudle_data_af_deeplink,2023/5/10 20:11
9,updateflow,2023/5/10 20:11
9,usr_data_install,2023/5/10 20:11
9,updateflow,2023/5/10 20:11
9,usr_data_AB,2023/5/10 20:11
9,usr_data_type,2023/5/10 20:11
9,usr_data_guide_1_start,2023/5/10 20:11
9,广告SDK初始化结果,2023/5/10 20:11
9,s_moudle_data_af_conversion_success,2023/5/10 20:11
9,usr_data_guide_1_end,2023/5/10 20:11
9,usr_data_guide_2_start,2023/5/10 20:11
9,usr_data_guide_2_end,2023/5/10 20:11
9,usr_data_guide_3_start,2023/5/10 20:11
9,usr_data_guide_3_end,2023/5/10 20:11
9,usr_data_game_start,2023/5/10 20:11
9,usr_data_game_end,2023/5/10 20:13
9,gameid1,2023/5/10 20:13
9,usr_data_game_die,2023/5/10 20:13
9,topsocre1000,2023/5/10 20:13
9,usr_data_topscore,2023/5/10 20:13
9,usr_data_end_next_click,2023/5/10 20:13
9,usr_data_game_start,2023/5/10 20:13
9,usr_data_game_end,2023/5/10 20:17
9,gameid2,2023/5/10 20:17
9,usr_data_game_die,2023/5/10 20:17
9,usr_data_topscore,2023/5/10 20:17
9,topsocre1500,2023/5/10 20:17
9,usr_data_end_next_click,2023/5/10 20:17
9,usr_data_game_start,2023/5/10 20:17
9,关闭应用,2023/5/10 20:17
10,安装应用,2023/5/10 5:57
10,开启应用,2023/5/10 5:57
10,updateflow,2023/5/10 5:57
10,updateflow,2023/5/10 5:57
10,updateflow,2023/5/10 5:57
10,usr_data_install,2023/5/10 5:57
10,usr_data_AB,2023/5/10 5:57
10,updateflow,2023/5/10 5:57
10,usr_data_type,2023/5/10 5:57
10,usr_data_guide_1_start,2023/5/10 5:57
10,广告SDK初始化结果,2023/5/10 5:57
10,s_moudle_data_af_deeplink,2023/5/10 5:57
10,s_moudle_data_af_conversion_success,2023/5/10 5:57
10,关闭应用,2023/5/10 5:57
10,开启应用,2023/5/10 6:14
10,usr_data_guide_1_end,2023/5/10 6:14
10,usr_data_guide_2_start,2023/5/10 6:14
10,关闭应用,2023/5/10 6:15
11,安装应用,2023/5/10 22:33
11,开启应用,2023/5/10 22:33
11,updateflow,2023/5/10 22:33
11,s_moudle_data_af_deeplink,2023/5/10 22:33
11,关闭应用,2023/5/10 22:33
11,开启应用,2023/5/10 22:39
11,updateflow,2023/5/10 22:39
11,updateflow,2023/5/10 22:39
11,广告SDK初始化结果,2023/5/10 22:39
11,updateflow,2023/5/10 22:39
11,usr_data_install,2023/5/10 22:39
11,usr_data_AB,2023/5/10 22:39
11,updateflow,2023/5/10 22:39
11,usr_data_type,2023/5/10 22:39
11,usr_data_guide_1_start,2023/5/10 22:39
11,s_moudle_data_af_conversion_success,2023/5/10 22:39
11,关闭应用,2023/5/10 22:40
11,开启应用,2023/5/10 22:45
11,usr_data_guide_1_end,2023/5/10 22:45
11,usr_data_guide_2_start,2023/5/10 22:45
11,usr_data_guide_2_end,2023/5/10 22:45
11,usr_data_guide_3_start,2023/5/10 22:45
11,关闭应用,2023/5/10 22:46
11,开启应用,2023/5/10 22:46
11,usr_data_guide_3_end,2023/5/10 22:46
11,usr_data_game_start,2023/5/10 22:46
11,usr_data_game_end,2023/5/10 22:49
11,gameid1,2023/5/10 22:49
11,usr_data_game_die,2023/5/10 22:49
11,topsocre1500,2023/5/10 22:49
11,usr_data_topscore,2023/5/10 22:49
11,usr_data_end_next_click,2023/5/10 22:49
11,usr_data_game_start,2023/5/10 22:49
11,关闭应用,2023/5/10 22:51
11,开启应用,2023/5/10 23:03
11,usr_data_game_end,2023/5/10 23:03
11,gameid2,2023/5/10 23:03
11,usr_data_game_die,2023/5/10 23:03
11,usr_data_end_next_click,2023/5/10 23:03
11,usr_data_game_start,2023/5/10 23:03
11,关闭应用,2023/5/10 23:04
12,安装应用,2023/5/10 7:08
12,开启应用,2023/5/10 7:08
12,updateflow,2023/5/10 7:08
12,updateflow,2023/5/10 7:08
12,s_moudle_data_af_deeplink,2023/5/10 7:08
12,updateflow,2023/5/10 7:08
12,usr_data_install,2023/5/10 7:08
12,usr_data_AB,2023/5/10 7:08
12,updateflow,2023/5/10 7:08
12,usr_data_type,2023/5/10 7:08
12,广告SDK初始化结果,2023/5/10 7:08
12,usr_data_guide_1_start,2023/5/10 7:08
12,s_moudle_data_af_conversion_success,2023/5/10 7:08
12,usr_data_guide_1_end,2023/5/10 7:08
12,usr_data_guide_2_start,2023/5/10 7:08
12,usr_data_guide_2_end,2023/5/10 7:08
12,usr_data_guide_3_start,2023/5/10 7:08
12,usr_data_guide_3_end,2023/5/10 7:08
12,usr_data_game_start,2023/5/10 7:08
12,usr_data_game_end,2023/5/10 7:11
12,gameid1,2023/5/10 7:11
12,usr_data_game_die,2023/5/10 7:11
12,usr_data_topscore,2023/5/10 7:11
12,topsocre1200,2023/5/10 7:11
12,usr_data_end_next_click,2023/5/10 7:11
12,usr_data_game_start,2023/5/10 7:11
12,usr_data_game_end,2023/5/10 7:14
12,gameid2,2023/5/10 7:14
12,usr_data_game_die,2023/5/10 7:14
12,usr_data_end_next_click,2023/5/10 7:14
12,usr_data_game_start,2023/5/10 7:14
12,usr_data_game_end,2023/5/10 7:16
12,gameid3,2023/5/10 7:16
12,usr_data_game_die,2023/5/10 7:16
12,关闭应用,2023/5/10 7:16
12,开启应用,2023/5/10 22:20
12,updateflow,2023/5/10 22:20
12,updateflow,2023/5/10 22:20
12,updateflow,2023/5/10 22:20
12,s_moudle_data_af_conversion_success,2023/5/10 22:20
12,usr_data_type,2023/5/10 22:20
12,广告SDK初始化结果,2023/5/10 22:20
12,travelBtn,2023/5/10 22:20
12,usr_data_game_start,2023/5/10 22:20
12,usr_data_show_comment,2023/5/10 22:20
12,usr_data_close_comment,2023/5/10 22:20
12,usr_data_game_end,2023/5/10 22:24
12,gameid4,2023/5/10 22:24
12,usr_data_game_die,2023/5/10 22:24
12,usr_data_topscore,2023/5/10 22:24
12,topsocre1500,2023/5/10 22:24
12,关闭应用,2023/5/10 22:24
13,安装应用,2023/5/10 21:55
13,开启应用,2023/5/10 21:55
13,updateflow,2023/5/10 21:55
13,updateflow,2023/5/10 21:55
13,s_moudle_data_af_deeplink,2023/5/10 21:55
13,updateflow,2023/5/10 21:55
13,usr_data_install,2023/5/10 21:55
13,usr_data_AB,2023/5/10 21:55
13,updateflow,2023/5/10 21:55
13,usr_data_type,2023/5/10 21:55
13,usr_data_guide_1_start,2023/5/10 21:55
13,广告SDK初始化结果,2023/5/10 21:55
13,s_moudle_data_af_conversion_success,2023/5/10 21:55
13,usr_data_guide_1_end,2023/5/10 21:55
13,usr_data_guide_2_start,2023/5/10 21:55
13,usr_data_guide_2_end,2023/5/10 21:55
13,usr_data_guide_3_start,2023/5/10 21:55
13,usr_data_guide_3_end,2023/5/10 21:55
13,usr_data_game_start,2023/5/10 21:55
13,usr_data_game_end,2023/5/10 21:58
13,gameid1,2023/5/10 21:58
13,usr_data_game_die,2023/5/10 21:58
13,usr_data_topscore,2023/5/10 21:58
13,topsocre1200,2023/5/10 21:58
13,关闭应用,2023/5/10 21:58
13,开启应用,2023/5/10 22:09
13,updateflow,2023/5/10 22:09
13,updateflow,2023/5/10 22:09
13,updateflow,2023/5/10 22:09
13,s_moudle_data_af_conversion_success,2023/5/10 22:09
13,usr_data_type,2023/5/10 22:09
13,广告SDK初始化结果,2023/5/10 22:09
13,travelBtn,2023/5/10 22:09
13,usr_data_game_start,2023/5/10 22:09
13,usr_data_game_end,2023/5/10 22:10
13,gameid2,2023/5/10 22:10
13,usr_data_game_die,2023/5/10 22:10
13,usr_data_end_next_click,2023/5/10 22:10
13,usr_data_game_start,2023/5/10 22:10
13,usr_data_game_end,2023/5/10 22:13
13,gameid3,2023/5/10 22:13
13,usr_data_game_die,2023/5/10 22:13
13,topsocre1500,2023/5/10 22:13
13,usr_data_topscore,2023/5/10 22:13
13,usr_data_end_next_click,2023/5/10 22:13
13,usr_data_game_start,2023/5/10 22:13
13,usr_data_game_end,2023/5/10 22:16
13,gameid4,2023/5/10 22:16
13,usr_data_game_die,2023/5/10 22:16
13,SDK监控游戏请求展示广告,2023/5/10 22:16
13,关闭应用,2023/5/10 22:16
14,安装应用,2023/5/10 23:40
14,开启应用,2023/5/10 23:40
14,updateflow,2023/5/10 23:40
14,updateflow,2023/5/10 23:40
14,updateflow,2023/5/10 23:40
14,usr_data_install,2023/5/10 23:40
14,usr_data_AB,2023/5/10 23:40
14,updateflow,2023/5/10 23:40
14,usr_data_type,2023/5/10 23:40
14,s_moudle_data_af_deeplink,2023/5/10 23:40
14,usr_data_guide_1_start,2023/5/10 23:40
14,广告SDK初始化结果,2023/5/10 23:40
14,s_moudle_data_af_conversion_success,2023/5/10 23:40
14,usr_data_guide_1_end,2023/5/10 23:41
14,usr_data_guide_2_start,2023/5/10 23:41
14,usr_data_guide_2_end,2023/5/10 23:41
14,usr_data_guide_3_start,2023/5/10 23:41
14,usr_data_guide_3_end,2023/5/10 23:41
14,usr_data_game_start,2023/5/10 23:41
14,关闭应用,2023/5/10 23:44
14,开启应用,2023/5/10 23:44
14,usr_data_game_end,2023/5/10 23:46
14,gameid1,2023/5/10 23:46
14,usr_data_game_die,2023/5/10 23:46
14,topsocre1500,2023/5/10 23:46
14,usr_data_topscore,2023/5/10 23:46
14,usr_data_end_next_click,2023/5/10 23:46
14,usr_data_game_start,2023/5/10 23:46
14,usr_data_game_end,2023/5/10 23:50
14,gameid2,2023/5/10 23:50
14,usr_data_game_die,2023/5/10 23:50
14,usr_data_end_next_click,2023/5/10 23:50
14,usr_data_game_start,2023/5/10 23:50
14,usr_data_game_end,2023/5/10 23:54
14,gameid3,2023/5/10 23:54
14,usr_data_game_die,2023/5/10 23:54
14,usr_data_end_next_click,2023/5/10 23:54
14,usr_data_game_start,2023/5/10 23:54
14,关闭应用,2023/5/10 23:56
14,开启应用,2023/5/10 23:56
15,安装应用,2023/5/10 13:50
15,开启应用,2023/5/10 13:50
15,updateflow,2023/5/10 13:50
15,updateflow,2023/5/10 13:50
15,s_moudle_data_af_deeplink,2023/5/10 13:50
15,updateflow,2023/5/10 13:50
15,usr_data_install,2023/5/10 13:50
15,usr_data_AB,2023/5/10 13:50
15,updateflow,2023/5/10 13:50
15,usr_data_type,2023/5/10 13:50
15,usr_data_guide_1_start,2023/5/10 13:50
15,s_moudle_data_af_conversion_success,2023/5/10 13:50
15,广告SDK初始化结果,2023/5/10 13:50
15,usr_data_guide_1_end,2023/5/10 13:50
15,usr_data_guide_2_start,2023/5/10 13:50
15,usr_data_guide_2_end,2023/5/10 13:50
15,usr_data_guide_3_start,2023/5/10 13:50
15,usr_data_guide_3_end,2023/5/10 13:50
15,usr_data_game_start,2023/5/10 13:50
15,usr_data_game_end,2023/5/10 13:55
15,gameid1,2023/5/10 13:55
15,usr_data_game_die,2023/5/10 13:55
15,usr_data_topscore,2023/5/10 13:55
15,topsocre1000,2023/5/10 13:55
15,usr_data_end_next_click,2023/5/10 13:55
15,usr_data_game_start,2023/5/10 13:55
15,usr_data_game_end,2023/5/10 14:02
15,gameid2,2023/5/10 14:02
15,usr_data_game_die,2023/5/10 14:02
15,topsocre1500,2023/5/10 14:02
15,usr_data_topscore,2023/5/10 14:02
15,usr_data_end_next_click,2023/5/10 14:03
15,usr_data_game_start,2023/5/10 14:03
15,usr_data_game_end,2023/5/10 14:08
15,gameid3,2023/5/10 14:08
15,usr_data_game_die,2023/5/10 14:08
15,usr_data_end_next_click,2023/5/10 14:08
15,usr_data_game_start,2023/5/10 14:08
15,usr_data_game_end,2023/5/10 14:17
15,gameid4,2023/5/10 14:17
15,usr_data_game_die,2023/5/10 14:17
15,usr_data_topscore,2023/5/10 14:17
15,SDK监控游戏请求展示广告,2023/5/10 14:17
15,Max实时收益,2023/5/10 14:17
15,show成功,2023/5/10 14:17
15,SDK监控广告关闭,2023/5/10 14:17
15,usr_data_end_next_click,2023/5/10 14:17
15,usr_data_game_start,2023/5/10 14:17
15,关闭应用,2023/5/10 14:27
15,开启应用,2023/5/10 18:31
15,usr_data_type,2023/5/10 18:31
15,s_moudle_data_af_conversion_success,2023/5/10 18:31
15,updateflow,2023/5/10 18:31
15,广告SDK初始化结果,2023/5/10 18:31
15,travelBtn,2023/5/10 18:31
15,usr_data_game_end,2023/5/10 18:31
15,gameid5,2023/5/10 18:31
15,SDK关键行为监控,2023/5/10 18:31
15,usr_data_game_die,2023/5/10 18:31
15,usr_data_topscore,2023/5/10 18:31
15,SDK监控游戏请求展示广告,2023/5/10 18:31
15,show失败,2023/5/10 18:31
15,usr_data_end_next_click,2023/5/10 18:32
15,usr_data_game_start,2023/5/10 18:32
15,usr_data_game_end,2023/5/10 18:39
15,usr_data_game_die,2023/5/10 18:39
15,SDK监控游戏请求展示广告,2023/5/10 18:39
15,Max实时收益,2023/5/10 18:39
15,show成功,2023/5/10 18:39
15,SDK监控广告关闭,2023/5/10 18:40
15,usr_data_end_next_click,2023/5/10 18:40
15,usr_data_game_start,2023/5/10 18:40
15,SDK监控游戏请求展示广告,2023/5/10 18:47
15,Max实时收益,2023/5/10 18:47
15,show成功,2023/5/10 18:47
15,关闭应用,2023/5/10 18:47
16,安装应用,2023/5/10 1:25
16,开启应用,2023/5/10 1:25
16,updateflow,2023/5/10 1:25
16,关闭应用,2023/5/10 1:25
16,s_moudle_data_af_deeplink,2023/5/10 1:25
16,开启应用,2023/5/10 2:01
16,关闭应用,2023/5/10 2:01
16,s_moudle_data_af_conversion_success,2023/5/10 2:01
16,开启应用,2023/5/10 2:01
16,updateflow,2023/5/10 2:01
16,广告SDK初始化结果,2023/5/10 2:01
16,关闭应用,2023/5/10 2:01
16,开启应用,2023/5/10 2:01
16,updateflow,2023/5/10 2:01
16,s_moudle_data_af_conversion_success,2023/5/10 2:01
16,updateflow,2023/5/10 2:01
16,updateflow,2023/5/10 2:01
16,usr_data_install,2023/5/10 2:01
16,usr_data_AB,2023/5/10 2:01
16,updateflow,2023/5/10 2:01
16,usr_data_type,2023/5/10 2:01
16,广告SDK初始化结果,2023/5/10 2:01
16,usr_data_guide_1_start,2023/5/10 2:01
16,usr_data_guide_1_end,2023/5/10 2:01
16,usr_data_guide_2_start,2023/5/10 2:01
16,usr_data_guide_2_end,2023/5/10 2:01
16,usr_data_guide_3_start,2023/5/10 2:01
16,usr_data_guide_3_end,2023/5/10 2:01
16,usr_data_game_start,2023/5/10 2:01
16,关闭应用,2023/5/10 2:03
16,开启应用,2023/5/10 2:03
16,关闭应用,2023/5/10 2:03
16,开启应用,2023/5/10 2:03
16,usr_data_game_end,2023/5/10 2:04
16,gameid1,2023/5/10 2:04
16,usr_data_game_die,2023/5/10 2:04
16,topsocre1000,2023/5/10 2:04
16,usr_data_topscore,2023/5/10 2:04
16,usr_data_end_next_click,2023/5/10 2:05
16,usr_data_game_start,2023/5/10 2:05
16,关闭应用,2023/5/10 2:06
16,开启应用,2023/5/10 2:06
16,关闭应用,2023/5/10 2:07
16,开启应用,2023/5/10 2:07
16,关闭应用,2023/5/10 2:07
16,开启应用,2023/5/10 2:07
16,关闭应用,2023/5/10 2:07
16,开启应用,2023/5/10 2:07
16,关闭应用,2023/5/10 2:08
16,开启应用,2023/5/10 2:09
16,usr_data_game_end,2023/5/10 2:09
16,gameid2,2023/5/10 2:09
16,usr_data_game_die,2023/5/10 2:09
16,usr_data_topscore,2023/5/10 2:09
16,usr_data_end_next_click,2023/5/10 2:09
16,usr_data_game_start,2023/5/10 2:09
